playerId,gameWeek,firstName,secondName,position,teamId,minutes,eventPoints,totalPoints,goalsScored,assists,cleanSheets,goalsConceded,penaltiesSaved,penaltiesMissed,ownGoals,yellowCards,redCards,saves,bonus,bonusPointsSystem,dreamTeamCount,nowCost,costChangeEvent,costChangeStart,selectedByPercent,valueForm,valueSeason,transfersIn,transfersInEvent,transfersOut,transfersOutEvent,influence,creativity,threat,ictIndex,expectedGoals,expectedAssists,expectedGoalInvolvements,expectedGoalsConceded,expectedGoalsPer90,expectedAssistsPer90,expectedGoalInvolvementsPer90,expectedGoalsConcededPer90,goalsConcededPer90,startsPer90,cleanSheetsPer90
163,13,Marc,Cucurella Saseta,2,6,90,0,11,0,1,1,0,0,0,0,0,0,0,2,38,0,50,0,0,5.2,0.8,6.2,0,0,0,0,20,6.0,2.0,2.8,0.0,0.03,0.03,1.15,0,0,0,0,0,0,0
164,1,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
164,2,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
164,3,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
164,4,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
164,5,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
164,6,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
164,7,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
164,8,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
164,9,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
164,10,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
164,11,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
164,12,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
164,13,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
165,1,Deivid Washington,de Souza Eugênio,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
165,2,Deivid Washington,de Souza Eugênio,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
165,3,Deivid Washington,de Souza Eugênio,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
165,4,Deivid Washington,de Souza Eugênio,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
165,5,Deivid Washington,de Souza Eugênio,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
165,6,Deivid Washington,de Souza Eugênio,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
165,7,Deivid Washington,de Souza Eugênio,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
165,8,Deivid Washington,de Souza Eugênio,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
165,9,Deivid Washington,de Souza Eugênio,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
165,10,Deivid Washington,de Souza Eugênio,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
165,11,Deivid Washington,de Souza Eugênio,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
165,12,Deivid Washington,de Souza Eugênio,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
165,13,Deivid Washington,de Souza Eugênio,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
166,1,Kiernan,Dewsbury-Hall,3,6,24,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,56,0,-4,0.1,0.0,0.7,0,0,0,0,2,1.6,0.0,0.4,0.0,0.01,0.01,0.11,0,0,0,0,0,0,0
166,2,Kiernan,Dewsbury-Hall,3,6,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,56,0,-4,0.1,0.0,0.7,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.12,0,0,0,0,0,0,0
166,3,Kiernan,Dewsbury-Hall,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,-4,0.1,0.0,0.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
166,4,Kiernan,Dewsbury-Hall,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,-4,0.1,0.0,0.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
166,5,Kiernan,Dewsbury-Hall,3,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,56,0,-4,0.1,0.0,0.7,0,0,0,0,5,10.6,0.0,1.6,0.0,0.02,0.02,0.11,0,0,0,0,0,0,0
166,6,Kiernan,Dewsbury-Hall,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,-4,0.1,0.0,0.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
166,7,Kiernan,Dewsbury-Hall,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,-4,0.1,0.0,0.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
166,8,Kiernan,Dewsbury-Hall,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,-4,0.1,0.0,0.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
166,9,Kiernan,Dewsbury-Hall,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,-4,0.1,0.0,0.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
166,10,Kiernan,Dewsbury-Hall,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,-4,0.1,0.0,0.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
166,11,Kiernan,Dewsbury-Hall,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,-4,0.1,0.0,0.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
166,12,Kiernan,Dewsbury-Hall,3,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,56,0,-4,0.1,0.0,0.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0,0,0,0,0,0,0
166,13,Kiernan,Dewsbury-Hall,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,-4,0.1,0.0,0.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
167,1,Axel,Disasi,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-1,-3,0.3,0.0,1.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
167,2,Axel,Disasi,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-1,-3,0.3,0.0,1.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
167,3,Axel,Disasi,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-1,-3,0.3,0.0,1.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
167,4,Axel,Disasi,2,6,61,0,6,0,0,1,0,0,0,0,0,0,0,0,23,0,42,-1,-3,0.3,0.0,1.7,0,0,0,0,6,1.3,0.0,0.8,0.0,0.0,0.0,1.55,0,0,0,0,0,0,0
167,5,Axel,Disasi,2,6,33,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,42,-1,-3,0.3,0.0,1.7,0,0,0,0,6,0.2,0.0,0.7,0.0,0.0,0.0,0.35,0,0,0,0,0,0,0
167,6,Axel,Disasi,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-1,-3,0.3,0.0,1.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
167,7,Axel,Disasi,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-1,-3,0.3,0.0,1.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
167,8,Axel,Disasi,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-1,-3,0.3,0.0,1.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
167,9,Axel,Disasi,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-1,-3,0.3,0.0,1.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
167,10,Axel,Disasi,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-1,-3,0.3,0.0,1.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
167,11,Axel,Disasi,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-1,-3,0.3,0.0,1.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
167,12,Axel,Disasi,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-1,-3,0.3,0.0,1.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
167,13,Axel,Disasi,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-1,-3,0.3,0.0,1.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
168,1,Enzo,Fernández,3,6,90,0,2,0,0,0,2,0,0,0,0,0,0,0,16,0,48,0,-2,2.0,1.4,8.3,0,0,0,0,9,10.0,26.0,4.6,0.22,0.08,0.3,0.77,0,0,0,0,0,0,0
168,2,Enzo,Fernández,3,6,90,0,2,0,0,0,2,0,0,0,0,0,0,0,15,0,48,0,-2,2.0,1.4,8.3,0,0,0,0,20,25.4,4.0,5.0,0.0,0.04,0.04,1.92,0,0,0,0,0,0,0
168,3,Enzo,Fernández,3,6,90,0,2,0,0,0,1,0,0,0,0,0,0,0,11,0,48,0,-2,2.0,1.4,8.3,0,0,0,0,13,27.5,4.0,4.5,0.0,0.08,0.08,0.44,0,0,0,0,0,0,0
168,4,Enzo,Fernández,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-2,2.0,1.4,8.3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
168,5,Enzo,Fernández,3,6,83,0,3,0,0,1,0,0,0,0,0,0,0,0,15,0,48,0,-2,2.0,1.4,8.3,0,0,0,0,6,30.1,0.0,3.7,0.0,0.13,0.13,0.74,0,0,0,0,0,0,0
168,6,Enzo,Fernández,3,6,78,0,1,0,0,0,2,0,0,0,1,0,0,0,6,0,48,0,-2,2.0,1.4,8.3,0,0,0,0,7,19.2,0.0,2.7,0.0,0.16,0.16,0.97,0,0,0,0,0,0,0
168,7,Enzo,Fernández,3,6,80,0,2,0,0,0,1,0,0,0,0,0,0,0,19,0,48,0,-2,2.0,1.4,8.3,0,0,0,0,15,25.8,21.0,6.2,0.12,0.16,0.28,0.59,0,0,0,0,0,0,0
168,8,Enzo,Fernández,3,6,37,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,48,0,-2,2.0,1.4,8.3,0,0,0,0,5,11.4,2.0,1.9,0.0,0.01,0.01,0.09,0,0,0,0,0,0,0
168,9,Enzo,Fernández,3,6,18,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,48,0,-2,2.0,1.4,8.3,0,0,0,0,6,10.9,0.0,1.7,0.0,0.0,0.0,0.18,0,0,0,0,0,0,0
168,10,Enzo,Fernández,3,6,19,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,48,0,-2,2.0,1.4,8.3,0,0,0,0,0,1.0,1.0,0.3,0.14,0.01,0.15,0.22,0,0,0,0,0,0,0
168,11,Enzo,Fernández,3,6,22,0,4,0,1,0,0,0,0,0,0,0,0,0,20,0,48,0,-2,2.0,1.4,8.3,0,0,0,0,28,25.0,0.0,5.3,0.0,0.05,0.05,0.17,0,0,0,0,0,0,0
168,12,Enzo,Fernández,3,6,90,0,12,1,1,0,1,0,0,0,0,0,0,2,49,0,48,0,-2,2.0,1.4,8.3,0,0,0,0,68,39.8,45.0,15.3,0.87,0.22,1.09,1.11,0,0,0,0,0,0,0
168,13,Enzo,Fernández,3,6,90,0,9,1,0,1,0,0,0,0,0,0,0,1,30,0,48,0,-2,2.0,1.4,8.3,0,0,0,0,43,32.3,21.0,9.7,0.07,0.18,0.25,1.15,0,0,0,0,0,0,0
169,1,Conor,Gallagher,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
169,2,Conor,Gallagher,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
169,3,Conor,Gallagher,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
169,4,Conor,Gallagher,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
169,5,Conor,Gallagher,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
169,6,Conor,Gallagher,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
169,7,Conor,Gallagher,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
169,8,Conor,Gallagher,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
169,9,Conor,Gallagher,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
169,10,Conor,Gallagher,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
169,11,Conor,Gallagher,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
169,12,Conor,Gallagher,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
169,13,Conor,Gallagher,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
170,1,Alfie,Gilchrist,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
170,2,Alfie,Gilchrist,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
170,3,Alfie,Gilchrist,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
170,4,Alfie,Gilchrist,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
170,5,Alfie,Gilchrist,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
170,6,Alfie,Gilchrist,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
170,7,Alfie,Gilchrist,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
170,8,Alfie,Gilchrist,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
170,9,Alfie,Gilchrist,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
170,10,Alfie,Gilchrist,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
170,11,Alfie,Gilchrist,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
170,12,Alfie,Gilchrist,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
170,13,Alfie,Gilchrist,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
171,1,Malo,Gusto,2,6,90,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,49,0,-1,1.6,0.2,2.4,0,0,0,0,7,2.8,6.0,1.6,0.0,0.07,0.07,0.77,0,0,0,0,0,0,0
171,2,Malo,Gusto,2,6,90,0,0,0,0,0,2,0,0,0,1,0,0,0,6,0,49,0,-1,1.6,0.2,2.4,0,0,0,0,16,16.4,2.0,3.5,0.0,0.03,0.03,1.92,0,0,0,0,0,0,0
171,3,Malo,Gusto,2,6,73,0,2,0,0,0,1,0,0,0,0,0,0,0,10,0,49,0,-1,1.6,0.2,2.4,0,0,0,0,4,2.4,6.0,1.3,0.03,0.01,0.04,0.13,0,0,0,0,0,0,0
171,4,Malo,Gusto,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,1.6,0.2,2.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
171,5,Malo,Gusto,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,1.6,0.2,2.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
171,6,Malo,Gusto,2,6,90,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,49,0,-1,1.6,0.2,2.4,0,0,0,0,21,3.6,0.0,2.5,0.0,0.0,0.0,1.11,0,0,0,0,0,0,0
171,7,Malo,Gusto,2,6,90,0,2,0,0,0,1,0,0,0,0,0,0,0,8,0,49,0,-1,1.6,0.2,2.4,0,0,0,0,17,17.0,10.0,4.5,0.09,0.11,0.2,0.85,0,0,0,0,0,0,0
171,8,Malo,Gusto,2,6,90,0,1,0,0,0,2,0,0,0,0,0,0,0,10,0,49,0,-1,1.6,0.2,2.4,0,0,0,0,16,7.8,12.0,3.6,0.07,0.04,0.11,1.94,0,0,0,0,0,0,0
171,9,Malo,Gusto,2,6,77,0,2,0,0,0,1,0,0,0,0,0,0,0,7,0,49,0,-1,1.6,0.2,2.4,0,0,0,0,4,13.1,15.0,3.2,0.29,0.03,0.32,1.92,0,0,0,0,0,0,0
171,10,Malo,Gusto,2,6,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,0,-1,1.6,0.2,2.4,0,0,0,0,3,16.3,8.0,2.7,0.0,0.06,0.06,0.72,0,0,0,0,0,0,0
171,11,Malo,Gusto,2,6,81,0,2,0,0,0,1,0,0,0,0,0,0,0,8,0,49,0,-1,1.6,0.2,2.4,0,0,0,0,15,26.8,15.0,5.7,0.44,0.03,0.47,0.95,0,0,0,0,0,0,0
171,12,Malo,Gusto,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,1.6,0.2,2.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
171,13,Malo,Gusto,2,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,49,0,-1,1.6,0.2,2.4,0,0,0,0,0,4.3,0.0,0.5,0.0,0.01,0.01,0.42,0,0,0,0,0,0,0
172,1,Reece,James,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.3,0.2,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
172,2,Reece,James,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.3,0.2,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
172,3,Reece,James,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.3,0.2,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
172,4,Reece,James,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.3,0.2,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
172,5,Reece,James,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.3,0.2,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
172,6,Reece,James,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.3,0.2,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
